rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
122,11,14,2003,Stock Price Reaction to News and No-news: Drift and Reversal After Headlines,Wesley S. Chan,,2003-11-01,887,110,221.291,"Sentiment, News, and Alternative Data",sentiment/text,stock-prediction; sentiment-altdata,"Positions Stock Price Reaction to News and No-news: Drift and Reversal After Headlines within Sentiment, News, and Alternative Data.",high citation signal (887); influential citation signal (110),Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1016/S0304-405X(03)00146-6,https://www.semanticscholar.org/paper/41b5fba72564aa33f4bce51e0f7484c3ba482f4b,,,10.1016/S0304-405X(03)00146-6,,,263353526,Economics,,earnings announcements stock returns; stock returns,2,citations=887; influential=110; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
124,12,15,2003,Delta-Hedged Gains and the Negative Market Volatility Risk Premium,"G. Bakshi, Nikunj Kapadia",,2003-04-01,880,155,231.881,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Delta-Hedged Gains and the Negative Market Volatility Risk Premium within Risk, Volatility, and Forecast Evaluation.",high citation signal (880); influential citation signal (155),Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.2139/SSRN.267106,https://www.semanticscholar.org/paper/c7abf9008a69a45b0501f30f3c2a46c78098ad09,,,10.2139/SSRN.267106,,,16157311,Economics,,options market stock returns; risk premium stock returns; stock returns,3,citations=880; influential=155; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1; query hits=3,
152,13,16,2003,Measuring The Reaction of Monetary Policy to the Stock Market,"R. Rigobon, Brian P. Sack",,2003-05-01,821,62,209.662,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,stock-prediction; reinforcement-trading,Positions Measuring The Reaction of Monetary Policy to the Stock Market within Reinforcement Learning and Algorithmic Trading.,high citation signal (821); influential citation signal (62); open-access PDF metadata,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1162/003355303321675473,https://www.semanticscholar.org/paper/7b318dc938df8bff614f56c89cb71ea0bdf54ddd,http://papers.nber.org/papers/w8350.pdf,,10.1162/003355303321675473,,,16515980,Economics,,stock returns,1,citations=821; influential=62; open PDF metadata; title trade matches=1; trade term matches=1,
177,14,17,2003,The economic cost of publicly announced information security breaches: empirical evidence from the stock market,"Katherine Campbell, Lawrence A. Gordon, Martin P. Loeb, Lei Zhou",Journal of computing and security,2003-04-01,767,72,210.23,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The economic cost of publicly announced information security breaches: empirical evidence from the stock market within General Finance, Surveys, and Trading Systems.",high citation signal (767); influential citation signal (72),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.3233/JCS-2003-11308,https://www.semanticscholar.org/paper/44bbffcb013753851e24d8fd19fa787e19be094f,,,10.3233/JCS-2003-11308,,,416447,Business; Computer Science; Economics,JournalArticle,securities market,1,citations=767; influential=72; open PDF metadata; title trade matches=1; trade term matches=1,
179,15,18,2003,"Political Relationships, Global Financing and Corporate Transparency","C. Leuz, Felix Oberholzer-Gee",,2003-08-01,764,38,200.367,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,This study examines the financing choices of firms operating in a weak institutional environment.,high citation signal (764); influential citation signal (38); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.2139/ssrn.720741,https://www.semanticscholar.org/paper/841415a194eaf7345b4742eb3f57911e4ffd7a91,https://www.econstor.eu/bitstream/10419/214279/1/2003-03.pdf,,10.2139/ssrn.720741,,,153539283,Business; Political Science,,securities market,1,citations=764; influential=38; open PDF metadata; trade term matches=2,"This study examines the financing choices of firms operating in a weak institutional environment. We argue that in relationship-based systems, global financing and political connections are substitutes: Well-connected firms are less likely to access foreign capital markets because (state-owned) domestic banks provide capital at low cost. Moreover, the additional scrutiny that comes with foreign securities might be at odds with close political ties at home. Using data from Indonesia, we provide strong support for this hypothesis. Firms with close political ties to former President Soeharto are significantly less likely than non-connected firms to have publicly traded foreign securities. We also examine how returns before and during the Asian financial crisis differ between firms with and without foreign securities. The former performed significantly better during the crisis, and their performance advantage increases considerably once we control for a firm?s closeness to the Soeharto regime. We show that simple return regressions in earlier work are downward biased if domestic opportunities such as political connections are ignored."
221,16,19,2003,Financial Valuation and Risk Management Working Paper No . 92 Corporate Governance and Expected Stock Returns : Evidence from Germany,"W. Drobetz, A. Schillhofer, H. Zimmermann",,,643,38,208.579,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Financial Valuation and Risk Management Working Paper No . 92 Corporate Governance and Expected Stock Returns : Evidence from Germany within Risk, Volatility, and Forecast Evaluation.",high citation signal (643); influential citation signal (38),Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://www.semanticscholar.org/paper/0c256f935a3baf5e1aa11e8ee96042dd42321ca5,https://www.semanticscholar.org/paper/0c256f935a3baf5e1aa11e8ee96042dd42321ca5,,,,,,10211170,Business; Economics,,stock returns,1,citations=643; influential=38; investment validation signal; open PDF metadata; title trade matches=3; trade term matches=3,
238,17,20,2003,"Hot Markets, Investor Sentiment, and IPO Pricing","Alexander P. Ljungqvist, Vikram K. Nanda, Rajdeep Singh",,,617,48,202.868,"Sentiment, News, and Alternative Data",sentiment/text,sentiment-altdata; behavioral-finance,"Positions Hot Markets, Investor Sentiment, and IPO Pricing within Sentiment, News, and Alternative Data.",high citation signal (617); influential citation signal (48); open-access PDF metadata,Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.2139/ssrn.282293,https://www.semanticscholar.org/paper/b80a697564c531779af1e22a13eff9c8f3eb2301,http://archive.nyu.edu/bitstream/2451/26536/2/FIN-01-007.pdf,,10.2139/ssrn.282293,,,16847059,Business; Economics,,stock market prediction; stock price prediction; value investing stock market,3,citations=617; influential=48; open PDF metadata; title trade matches=1; trade term matches=1; query hits=3,
248,18,22,2003,Spurious Regressions in Financial Economics,"W. Ferson, Sergei Sarkissian, Timothy T. Simin",,2003-08-01,606,34,194.763,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Spurious Regressions in Financial Economics within General Finance, Surveys, and Trading Systems.",high citation signal (606); influential citation signal (34); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.2139/SSRN.242112,https://www.semanticscholar.org/paper/3ba874adffbf4162a9aafa49d4e533e0fb0fc777,http://papers.nber.org/papers/w9143.pdf,,10.2139/SSRN.242112,,,15721876,Business; Economics,,stock returns,1,citations=606; influential=34; open PDF metadata; title trade matches=1; trade term matches=1,
270,19,23,2003,The Presidential Puzzle: Political Cycles and the Stock Market,"Pedro Santa-clara, Rossen Valkanov",,2003-11-01,560,51,200.571,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The Presidential Puzzle: Political Cycles and the Stock Market within General Finance, Surveys, and Trading Systems.",high citation signal (560); influential citation signal (51),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1111/1540-6261.00590,https://www.semanticscholar.org/paper/b9bc9d2e16e81d25a58dd803cec9c55e43b0b598,,,10.1111/1540-6261.00590,,,9684018,Economics; Political Science,,risk premium stock returns; stock returns,2,citations=560; influential=51; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
289,20,24,2003,Alternative models for stock price dynamics,"Mikhail Chernov, A. R. Gallant, Eric Ghysels, George Tauchen",,2003-09-01,544,40,197.607,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Alternative models for stock price dynamics within General Finance, Surveys, and Trading Systems.",high citation signal (544); influential citation signal (40); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S0304-4076(03)00108-8,https://www.semanticscholar.org/paper/fd2694605dbebe5d0041eea25a21b034d1e8a5a3,https://cdr.lib.unc.edu/downloads/ff3657497,,10.1016/S0304-4076(03)00108-8,,,16147780,Business; Economics; Mathematics,,equity factor models; equity returns; stock returns,3,citations=544; influential=40; open PDF metadata; title trade matches=1; trade term matches=1; query hits=3,
291,21,25,2003,The Dynamics of Institutional and Individual Trading,"John M. Griffin, Jeffrey H. Harris, Selim Topaloglu",,2003-12-01,543,30,193.653,"Sentiment, News, and Alternative Data",forecasting; asset-pricing; sentiment/text,stock-prediction; sentiment-altdata,We study the daily and intradaily cross-sectional relation between stock returns and the trading of institutional and individual investors in Nasdaq 100 securities.,high citation signal (543); influential citation signal (30); open-access PDF metadata,Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1046/J.1540-6261.2003.00606.X,https://www.semanticscholar.org/paper/698e9148114d71342cd130cfede2fec50adc2320,https://figshare.com/articles/online_resource/Dynamics_of_institutional_and_individual_trading_the/23890659/1/files/41888736.pdf,,10.1046/J.1540-6261.2003.00606.X,,,10655375,Economics,,stock returns,1,citations=543; influential=30; open PDF metadata; title trade matches=1; trade term matches=4,"We study the daily and intradaily cross-sectional relation between stock returns and the trading of institutional and individual investors in Nasdaq 100 securities. Based on the previous day's stock return, the top performing decile of securities is 23.9% more likely to be bought in net by institutions (and sold by individuals) than those in the bottom performance decile. Strong contemporaneous daily patterns can largely be explained by net institutional (individual) trading positively (negatively) following past intradaily excess stock returns (or the news associated therein). In comparison, evidence of return predictability and price pressure are economically small. Copyright 2003 by the American Finance Association."
305,22,26,2003,"Is Money Really 'Smart'? New Evidence on the Relation between Mutual Fund Flows, Manager Behavior, and Performance Persistence",Russ Wermers,,2003-05-01,527,30,193.996,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Is Money Really 'Smart'? New Evidence on the Relation between Mutual Fund Flows, Manager Behavior, and Performance Persistence within General Finance, Surveys, and Trading Systems.",high citation signal (527); influential citation signal (30),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.2139/SSRN.414420,https://www.semanticscholar.org/paper/301ea74c23b37fb1bc8360ea21763ee6280b8a2f,,,10.2139/SSRN.414420,,,14416865,Business; Economics,,fund performance stock market; momentum investing stock market; mutual fund performance stocks; stock returns,4,citations=527; influential=30; open PDF metadata; title trade matches=1; trade term matches=1; query hits=4,
310,23,27,2003,Audit Quality and the Pricing of Discretionary Accruals,Gopal V. Krishnan,,2003-03-01,522,39,192.355,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Accrual‐based earnings is considered superior to cash flows.,high citation signal (522); influential citation signal (39); open-access PDF metadata,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2308/AUD.2003.22.1.109,https://www.semanticscholar.org/paper/02db5dcdfeb94e250c7bf20abb07e19d66d249ae,https://figshare.com/articles/online_resource/Audit_quality_and_the_pricing_of_discretionary_accruals/23847168/1/files/41841783.pdf,,10.2308/AUD.2003.22.1.109,,,152315511,Business; Economics,,stock returns,1,citations=522; influential=39; open PDF metadata; trade term matches=2,"Accrual‐based earnings is considered superior to cash flows. Accruals allow managers to communicate their private and inside information and thereby improve the ability of earnings to reflect underlying economic value. However, managers could engage in aggressive reporting of accruals that would seriously undermine the informativeness of reported earnings. Since outsiders cannot directly observe earnings, high‐accrual firms face greater agency costs relative to low‐accrual firms. Auditing plays an important role in mitigating these agency costs by constraining opportunistic management of accruals. This study examines whether there is a linkage between audit quality and pricing of discretionary accruals. The findings indicate that the association between stock returns and discretionary accruals is greater for firms audited by Big 6 auditors than for firms audited by non‐Big 6 auditors. Further, discretionary accruals of clients of Big 6 auditors have a greater association with future profitability than dis..."
311,24,28,2003,Application of neural networks to an emerging financial market: forecasting and trading the Taiwan Stock Index,"An-Sing Chen, M. T. Leung, H. Daouk",Computers & Operations Research,2003-05-01,522,20,200.334,"General Finance, Surveys, and Trading Systems",deep-learning,stock-prediction,"Positions Application of neural networks to an emerging financial market: forecasting and trading the Taiwan Stock Index within General Finance, Surveys, and Trading Systems.",high citation signal (522); influential citation signal (20),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S0305-0548(02)00037-0,https://www.semanticscholar.org/paper/10d1f52113df1d52926f7271e2c35076e571bd08,,,10.1016/S0305-0548(02)00037-0,,,3938216,Business; Computer Science; Economics,JournalArticle,neural networks stock market; stock returns; trading strategies stock market,3,citations=522; influential=20; AI/ML method signal; open PDF metadata; title trade matches=4; trade term matches=4; query hits=3,
355,25,29,2003,The predictive power of zero intelligence in financial markets.,"J. Doyne Farmer, P. Patelli, Ilija I. Zovko, Kenneth J. Arrow",Proceedings of the National Academy of Sciences of the United States of America,2003-09-09,474,27,190.244,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Standard models in economics stress the role of intelligent agents who maximize utility.,high citation signal (474); influential citation signal (27); open-access PDF metadata,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1073/PNAS.0409157102,https://www.semanticscholar.org/paper/b348aa0d762ebd8a4fe8228e8b4520407932d6ba,https://europepmc.org/articles/pmc548562?pdf=render,,10.1073/PNAS.0409157102,cond-mat/0309233,15687505,1975086,Economics; Medicine; Physics,JournalArticle,financial economics stock market,1,citations=474; influential=27; open PDF metadata; title trade matches=2; trade term matches=3,"Standard models in economics stress the role of intelligent agents who maximize utility. However, there may be situations where constraints imposed by market institutions dominate strategic agent behavior. We use data from the London Stock Exchange to test a simple model in which minimally intelligent agents place orders to trade at random. The model treats the statistical mechanics of order placement, price formation, and the accumulation of revealed supply and demand within the context of the continuous double auction and yields simple laws relating order-arrival rates to statistical properties of the market. We test the validity of these laws in explaining cross-sectional variation for 11 stocks. The model explains 96% of the variance of the gap between the best buying and selling prices (the spread) and 76% of the variance of the price diffusion rate, with only one free parameter. We also study the market impact function, describing the response of quoted prices to the arrival of new orders. The nondimensional coordinates dictated by the model approximately collapse data from different stocks onto a single curve. This work is important from a practical point of view, because it demonstrates the existence of simple laws relating prices to order flows and, in a broader context, suggests there are circumstances where the strategic behavior of agents may be dominated by other considerations."
380,26,32,2003,Optimal execution with nonlinear impact functions and trading-enhanced risk,R. Almgren,,2003-01-01,451,92,206.957,Reinforcement Learning and Algorithmic Trading,risk/volatility,reinforcement-trading; risk-volatility,Positions Optimal execution with nonlinear impact functions and trading-enhanced risk within Reinforcement Learning and Algorithmic Trading.,high citation signal (451); influential citation signal (92),"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1080/135048602100056,https://www.semanticscholar.org/paper/f93c86a40e38465762397b66bea99ceaec6fdf94,,,10.1080/135048602100056,,,15809273,Business; Economics; Mathematics,,market microstructure trading,1,citations=451; influential=92; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,
432,27,33,2003,"Options, futures & other derivatives",J. Hull,,,415,44,191.968,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Options, futures & other derivatives within General Finance, Surveys, and Trading Systems.",high citation signal (415); influential citation signal (44),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://www.semanticscholar.org/paper/8620335e5d40fd131c02abc89198f2b3826ff991,https://www.semanticscholar.org/paper/8620335e5d40fd131c02abc89198f2b3826ff991,,,,,,153678023,Business; Economics; Mathematics,,derivatives stock market; trading strategies stock market,2,citations=415; influential=44; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
