rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
233,11,11,2017,On Comparing Results from CB-SEM and PLS-SEM: Five Perspectives and Five Recommendations,"Edward E. Rigdon, M. Sarstedt, C. Ringle",,2017-09-19,768,28,197.334,Deep Learning and Financial Time Series,forecasting; asset-pricing; deep-learning,stock-prediction; deep-learning; asset-pricing; behavioral-finance,"escriptive statistics and the application of multivariate data analysis techniques such as regression analysis and factor analysis belong to the core set of statistical instruments, and their use has generated findings that have significantly shaped the way we see the world today.",high citation signal (768); influential citation signal (28); open-access PDF metadata,"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.15358/0344-1369-2017-3-4,https://www.semanticscholar.org/paper/04d559b56e5e25c26bda6849b7ccaa076422dfc0,https://doi.org/10.15358/0344-1369-2017-3-4,,10.15358/0344-1369-2017-3-4,,,59425975,Business; Computer Science; Mathematics; Psychology,,stock price prediction,1,citations=768; influential=28; open PDF metadata; trade term matches=3,"Descriptive statistics and the application of multivariate data analysis techniques such as regression analysis and factor analysis belong to the core set of statistical instruments, and their use has generated findings that have significantly shaped the way we see the world today. The increasing reliance on and acceptance of statistical analysis, as well as the advent of powerful computer systems that allow for handling large amounts of data, paved the way for the development of more advanced next-generation analysis techniques. Structural equation modeling (SEM) is among the most useful advanced statistical analysis techniques that have emerged in the social sciences in recent decades. SEM is a class of multivariate techniques that combine aspects of factor analysis and regression, enabling the researcher to simultaneously examine relationships among measured variables and latent variables as well as between latent variables. Considering the ever-increasing importance of understanding latent phenomena such as consumer perceptions, attitudes, or intentions and their influence on organizational performance measures (e.g., stock prices), it is not surprising that SEM has become one of the most prominent statistical analysis techniques today. While there are many approaches to conducting SEM, the most widely applied method is certainly covariance-based SEM (CB-SEM). Since its introduction by Karl Joreskog in 1973, CB-SEM has received considerable interest among empirical researchers across virtually all social sciences disciplines. Recently, however, partial least squares SEM (PLS-SEM) has gained massive attention in the social sciences as an alternative means to estimate relationships among multiple latent variables, each measured by a number of manifest variables. Along with the ongoing development of both SEM techniques, research has recently witnessed an increasing debate about the relative advantages of PLS-SEM vis-a-vis other SEM methods, which resulted in the formation of two opposing camps. One group of scholars, supportive of the PLS-SEM method, has emphasized the method’s prediction-orientation and capabilities to handle complex models, small sample sizes, and formatively specified constructs. The other group has noted that PLS-SEM is not a latent variable method, producing biased and inconsistent parameter estimates, calling for the abandonment of the method. Tying in with these debates, in this manuscript, we highlight five different perspectives on comparing results from CB-SEM and PLS-SEM. These perspectives imply that the universal rejection of one method over the other is shortsighted as such a step necessarily rests on assumptions about unknown entities in a model and the parameter estimation. We argue that researchers’ functional background and adherence to a specific position in philosophy of science contribute to the confusion over which method is “right” and which one is “wrong.” Based on our descriptions, we offer five recommendations that share a common theme: The comparison of results from CB-SEM and PLS-SEM—despite considerable research interest—is misguided, capable of providing both false confidence and false concern. Instead of seeking confidence in the comparison of results from the different approaches, researchers should instead focus on more fundamental aspects of modeling, measurement, and statistical analysis."
263,12,12,2017,Climate risks and market efficiency,"Harrison G. Hong, Frank Weikai Li, Jiangmin Xu",Journal of Econometrics,2017-04-11,701,14,197.099,Portfolio Optimization and Asset Allocation,forecasting; portfolio,stock-prediction; portfolio; behavioral-finance,We investigate whether stock markets efficiently price risks brought on or exacerbated by climate change.,high citation signal (701); influential citation signal (14); open-access PDF metadata,"Allocation gains can be dominated by estimation error, turnover, short-sale constraints, and benchmark choice.; Backtests may hide capacity and liquidity limits.; Metadata cannot confirm implementation details such as costs, leverage, or rebalancing rules.",https://doi.org/10.1016/j.jeconom.2018.09.015,https://www.semanticscholar.org/paper/a269909089901737a3004870f9affc782ef6b391,http://www.nber.org/papers/w22890.pdf,,10.1016/j.jeconom.2018.09.015,,,15424159,Business; Economics; Environmental Science; Mathematics,,market efficiency stock returns; stock returns,2,citations=701; influential=14; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=5; query hits=2,"We investigate whether stock markets efficiently price risks brought on or exacerbated by climate change. We focus on drought, the most damaging natural disaster for crops and food-company cash flows. We show that prolonged drought in a country, measured by the Palmer Drought Severity Index (PDSI) from climate studies, forecasts both declines in profitability ratios and poor stock returns for food companies in that country. A portfolio short food stocks of countries in drought and long those of countries not in drought generates a 9.2% annualized return from 1985 to 2015. This excess predictability is larger in countries having little history of droughts prior to the 1980s. Our findings support regulatory concerns of markets inexperienced with climate change underreacting to such risks."
264,13,13,2017,The Flash Crash: High-Frequency Trading in an Electronic Market,"Andrei A. Kirilenko, A. Kyle, M. Samadi, Tugkan Tuzun",,2017-01-06,700,40,203.145,Market Microstructure and High-Frequency Trading,microstructure,high-frequency,Positions The Flash Crash: High-Frequency Trading in an Electronic Market within Market Microstructure and High-Frequency Trading.,high citation signal (700); influential citation signal (40); open-access PDF metadata,"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.2139/SSRN.1686004,https://www.semanticscholar.org/paper/727ce33ae9b4602cd5b96691140c66fe864d3e00,https://www.repository.cam.ac.uk/bitstreams/c867f7d2-73c9-40d6-a2b3-554bea7af718/download,,10.2139/SSRN.1686004,,,169838937,Business; Economics,,high frequency trading stock market,1,citations=700; influential=40; open PDF metadata; title trade matches=2; trade term matches=2,
284,14,14,2017,"Deep neural networks, gradient-boosted trees, random forests: Statistical arbitrage on the S&P 500","C. Krauss, Xuan Anh Do, Nicolas Huck",European Journal of Operational Research,2017-06-01,656,34,204.504,Machine Learning for Stock Prediction,deep-learning,machine-learning,"Positions Deep neural networks, gradient-boosted trees, random forests: Statistical arbitrage on the S&P 500 within Machine Learning for Stock Prediction.",high citation signal (656); influential citation signal (34),"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1016/j.ejor.2016.10.031,https://www.semanticscholar.org/paper/b656c3ff78af97ba78eed50f048cd5aa972151b3,,,10.1016/j.ejor.2016.10.031,,,207747899,Business; Computer Science; Economics; Mathematics,JournalArticle,machine learning stock market; market efficiency stock returns; neural networks stock market; stock returns,4,citations=656; influential=34; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=1; query hits=4,
297,15,15,2017,Avoiding Discrimination through Causal Reasoning,"Niki Kilbertus, Mateo Rojas-Carulla, Giambattista Parascandolo, Moritz Hardt, D. Janzing, B. Scholkopf",Neural Information Processing Systems,2017-06-08,636,57,204.895,Deep Learning and Financial Time Series,machine-learning; deep-learning,machine-learning; deep-learning; behavioral-finance,Recent work on fairness in machine learning has focused on various statistical discrimination criteria and how they trade off.,high citation signal (636); influential citation signal (57),"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://www.semanticscholar.org/paper/ee2c3b095ad226a211fd674ec1d4c960c07af107,https://www.semanticscholar.org/paper/ee2c3b095ad226a211fd674ec1d4c960c07af107,,,,1706.02744,,3352595,Computer Science; Mathematics; Philosophy,JournalArticle; Conference,algorithmic trading,1,citations=636; influential=57; AI/ML method signal; open PDF metadata; trade term matches=1,"Recent work on fairness in machine learning has focused on various statistical discrimination criteria and how they trade off. Most of these criteria are observational: They depend only on the joint distribution of predictor, protected attribute, features, and outcome. While convenient to work with, observational criteria have severe inherent limitations that prevent them from resolving matters of fairness conclusively. Going beyond observational criteria, we frame the problem of discrimination based on protected attributes in the language of causal reasoning. This viewpoint shifts attention from ""What is the right fairness criterion?"" to ""What do we want to assume about the causal data generating process?"" Through the lens of causality, we make several contributions. First, we crisply articulate why and when observational criteria fail, thus formalizing what was before a matter of opinion. Second, our approach exposes previously ignored subtleties and why they are fundamental to the problem. Finally, we put forward natural causal non-discrimination criteria and develop algorithms that satisfy them."
306,16,16,2017,Learning Non-maximum Suppression,"J. Hosang, Rodrigo Benenson, B. Schiele",Computer Vision and Pattern Recognition,2017-05-08,622,76,213.373,Deep Learning and Financial Time Series,deep-learning,deep-learning,"Object detectors have hugely profited from moving towards an end-to-end learning paradigm: proposals, fea tures, and the classifier becoming one neural network improved results two-fold on general object detection.",high citation signal (622); influential citation signal (76); open-access PDF metadata,"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1109/CVPR.2017.685,https://www.semanticscholar.org/paper/f94feceb5b725c6b303b758a0e5e90215b0174d3,https://arxiv.org/pdf/1705.02950,,10.1109/CVPR.2017.685,1705.02950,,7211062,Computer Science,JournalArticle; Conference,algorithmic trading,1,citations=622; influential=76; survey/benchmark signal; AI/ML method signal; open PDF metadata; trade term matches=1,"Object detectors have hugely profited from moving towards an end-to-end learning paradigm: proposals, fea tures, and the classifier becoming one neural network improved results two-fold on general object detection. One indispensable component is non-maximum suppression (NMS), a post-processing algorithm responsible for merging all detections that belong to the same object. The de facto standard NMS algorithm is still fully hand-crafted, suspiciously simple, and &#x2014; being based on greedy clustering with a fixed distance threshold &#x2014; forces a trade-off between recall and precision. We propose a new network architecture designed to perform NMS, using only boxes and their score. We report experiments for person detection on PETS and for general object categories on the COCO dataset. Our approach shows promise providing improved localization and occlusion handling."
339,17,17,2017,Conditional Time Series Forecasting with Convolutional Neural Networks,"A. Borovykh, S. Bohté, C. Oosterlee",,2017-03-14,588,39,205.97,Deep Learning and Financial Time Series,forecasting; deep-learning,stock-prediction; deep-learning; ai-based-trade,textabstractForecasting financial time series using past observations has been a significant topic of interest.,high citation signal (588); influential citation signal (39),"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://www.semanticscholar.org/paper/2c7752c6d8015293ff0914f0f827225816513b97,https://www.semanticscholar.org/paper/2c7752c6d8015293ff0914f0f827225816513b97,,,,1703.04691,,36367927,Computer Science; Mathematics,,financial time series forecasting; neural networks stock market,2,citations=588; influential=39; AI/ML method signal; open PDF metadata; title trade matches=2; trade term matches=3; query hits=2,"textabstractForecasting financial time series using past observations has been a significant topic of interest. While temporal relationships in the data exist, they are difficult to analyze and predict accurately due to the non-linear trends and noise present in the series. We propose to learn these dependencies by a convolutional neural network. In particular the focus is on multivariate time series forecasting. Effectively, we use multiple financial time series as input in the neural network, thus conditioning the forecast of a time series x(t) on both its own history as well as that of a second (or third) time series y(t). Training a model on multiple stock series allows the network to exploit the correlation structure between these series so that the network can learn the market dynamics in shorter sequences of data. We show that long-term temporal dependencies in and between financial time series can be learned by means of a deep convolutional neural network based on the WaveNet model [2]. The network makes use of dilated convolutions applied to multiple time series so that the receptive field of the network is wide enough to learn both short and long-term dependencies. The architecture includes batch normalization and uses a 1 × k convolution with parametrized skip connections from the input time series as well as the time series we condition on, in this way learning long-term interdependencies in an efficient manner [1]. This improves the forecast, while at the same time limiting the requirement for a long historical price series and reducing the noise. Knowing the strong performance of CNNs on classification problems we show that they can be applied successfully to forecasting financial time series, without the need of large samples of data. We compare the performance of the WaveNet model to a state-of-the-art fully convolutional network (FCN), and an autoregressive model popular in econometrics and show that our model is much better able to learn important dependencies in between financial time series resulting in a more robust and accurate forecast."
374,18,18,2017,Intermediary Asset Pricing: New Evidence from Many Asset Classes,"Zhiguo He, Bryan T. Kelly, Asaf Manela",,2017-10-01,550,61,207.638,Asset Pricing and Return Predictability,asset-pricing,asset-pricing,Positions Intermediary Asset Pricing: New Evidence from Many Asset Classes within Asset Pricing and Return Predictability.,high citation signal (550); influential citation signal (61); open-access PDF metadata,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/SSRN.2662182,https://www.semanticscholar.org/paper/28428cea8e8e8fdc71ce549d6c5ca1193aace16b,http://www.nber.org/papers/w21920.pdf,,10.2139/SSRN.2662182,,,12806760,Business; Economics,,equity returns; factor investing equity,2,citations=550; influential=61; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
395,19,19,2017,The Economic Consequences Associated with Integrated Report Quality: Capital Market and Real Effects,"Mary E. Barth, S. Cahan, Lily Chen, E. Venter",,2017-08-23,537,40,194.323,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The Economic Consequences Associated with Integrated Report Quality: Capital Market and Real Effects within General Finance, Surveys, and Trading Systems.",high citation signal (537); influential citation signal (40),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.AOS.2017.08.005,https://www.semanticscholar.org/paper/eb81e0aab350ad49cd744e57f3db49de916b43c7,,,10.1016/J.AOS.2017.08.005,,,21728948,Business; Economics,,value investing stock market,1,citations=537; influential=40; open PDF metadata; title trade matches=1; trade term matches=1,
446,20,20,2017,Stock Price Prediction via Discovering Multi-Frequency Trading Patterns,"Liheng Zhang, C. Aggarwal, Guo-Jun Qi",Knowledge Discovery and Data Mining,2017-08-13,496,37,201.515,Machine Learning for Stock Prediction,forecasting,stock-prediction; machine-learning; ai-based-trade,Positions Stock Price Prediction via Discovering Multi-Frequency Trading Patterns within Machine Learning for Stock Prediction.,high citation signal (496); influential citation signal (37),"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1145/3097983.3098117,https://www.semanticscholar.org/paper/486de1da91dc52b4f76bdb09afb807c9fa971d34,,,10.1145/3097983.3098117,,,28307599,Business; Computer Science,Book; JournalArticle; Conference,high frequency trading stock market; stock market prediction; stock price prediction; stock return prediction,4,citations=496; influential=37; open PDF metadata; title trade matches=3; trade term matches=3; query hits=4,
