rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
324,11,11,2011,Multivariate realised kernels: consistent positive semi-definite estimators of the covariation of equity prices with noise and non-synchronous trading,"O. Barndorff-Nielsen, P. R. Hansen, Asger Lunde, N. Shephard",,2011-04-19,607,74,205.469,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Multivariate realised kernels: consistent positive semi-definite estimators of the covariation of equity prices with noise and non-synchronous trading within General Finance, Surveys, and Trading Systems.",high citation signal (607); influential citation signal (74); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.JECONOM.2010.07.009,https://www.semanticscholar.org/paper/7518c48650482602415fa3031c401c016dcd36d7,http://www.nuff.ox.ac.uk/economics/papers/2008/w10/Kernelneil_30_6_08.pdf,,10.1016/J.JECONOM.2010.07.009,,,5387522,Business; Economics; Mathematics,,equity returns,1,citations=607; influential=74; open PDF metadata; title trade matches=1; trade term matches=1,
335,12,12,2011,The Short of It : Investor Sentiment and Anomalies by *,"R. Stambaugh, Jianfeng Yu, Yu Yuan",,,596,81,208.316,"Sentiment, News, and Alternative Data",sentiment/text,sentiment-altdata; behavioral-finance,"Positions The Short of It : Investor Sentiment and Anomalies by * within Sentiment, News, and Alternative Data.",high citation signal (596); influential citation signal (81),Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://www.semanticscholar.org/paper/d2be7001f3a87375bb81445cc9213cf7e26a44ba,https://www.semanticscholar.org/paper/d2be7001f3a87375bb81445cc9213cf7e26a44ba,,,,,,15090412,Business; Economics,,investor sentiment stock returns; stock returns,2,citations=596; influential=81; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
356,13,13,2011,Testing Asymmetric-Information Asset Pricing Models,"Bryan T. Kelly, Alexander P. Ljungqvist",,2011-07-15,562,51,206.65,Asset Pricing and Return Predictability,asset-pricing,asset-pricing,Positions Testing Asymmetric-Information Asset Pricing Models within Asset Pricing and Return Predictability.,high citation signal (562); influential citation signal (51); open-access PDF metadata,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/SSRN.1324873,https://www.semanticscholar.org/paper/4b34465447bb312a37a3b6c88ab4d3608f2906cf,http://archive.nyu.edu/bitstream/2451/27868/2/wpa08022.pdf,,10.2139/SSRN.1324873,,,29491816,Economics,,asset pricing stock returns; stock price prediction; stock returns,3,citations=562; influential=51; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1; query hits=3,
431,14,14,2011,"Financial Constraints, R&D Investment, and Stock Returns",Dongmei Li,,2011-05-04,507,48,200.556,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Financial Constraints, R&D Investment, and Stock Returns within General Finance, Surveys, and Trading Systems.",high citation signal (507); influential citation signal (48),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1093/RFS/HHR043,https://www.semanticscholar.org/paper/10c8755243e989d4619b7e0f9430d72e1259b55a,,,10.1093/RFS/HHR043,,,13198648,Economics,,asset pricing stock returns; stock returns,2,citations=507; influential=48; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
457,15,15,2011,Forecasting Stock Market Returns: The Sum of the Parts is More than the Whole,"M. A. Ferreira, M. A. Ferreira, Pedro Santa-clara, Pedro Santa-clara, Pedro Santa-clara",,2011-06-01,489,37,197.203,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Forecasting Stock Market Returns: The Sum of the Parts is More than the Whole within General Finance, Surveys, and Trading Systems.",high citation signal (489); influential citation signal (37); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.JFINECO.2011.02.003,https://www.semanticscholar.org/paper/8f44ed6f7776242e0d1b3929cb1fa085227ed0bf,http://www.nber.org/papers/w14571.pdf,,10.1016/J.JFINECO.2011.02.003,,,9373631,Business; Economics,,equity market forecasting; equity returns; stock returns,3,citations=489; influential=37; open PDF metadata; title trade matches=2; trade term matches=2; query hits=3,
496,16,16,2011,What Factors Drive Global Stock Returns,,,2011-01-04,457,31,190.311,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions What Factors Drive Global Stock Returns within Asset Pricing and Return Predictability.,high citation signal (457); influential citation signal (31),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/SSRN.908345,https://www.semanticscholar.org/paper/ac9e9b2d9e04a04746bce9e71a937bc5704bee06,,,10.2139/SSRN.908345,,,201384655,Economics,,stock returns,1,citations=457; influential=31; open PDF metadata; title trade matches=2; trade term matches=2,
497,17,17,2011,Recent trends in trading activity and market quality,"Tarun Chordia, Richard Roll, A. Subrahmanyam",,2011-08-01,457,21,184.066,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Recent trends in trading activity and market quality within General Finance, Surveys, and Trading Systems.",high citation signal (457); influential citation signal (21); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.JFINECO.2011.03.008,https://www.semanticscholar.org/paper/b2bdaf2c859176219de521785c08e26889eea68c,https://authors.library.caltech.edu/records/50dc6-ead92/files/SSRN-id1700191.pdf?download=1,,10.1016/J.JFINECO.2011.03.008,,,154644964,Economics,,quantitative trading; securities market,2,citations=457; influential=21; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
514,18,18,2011,Scaling up machine learning: parallel and distributed approaches,"Ron Bekkerman, Mikhail Bilenko, J. Langford",KDD '11 Tutorials,2011-08-21,451,20,195.124,Machine Learning for Stock Prediction,machine-learning,machine-learning,Positions Scaling up machine learning: parallel and distributed approaches within Machine Learning for Stock Prediction.,high citation signal (451); influential citation signal (20); recognized finance/AI venue,"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1145/2107736.2107740,https://www.semanticscholar.org/paper/87a22424c8995f2d6f65b49a3f59eb1b712e8ed7,,,10.1145/2107736.2107740,,,37214152,Computer Science,Review,algorithmic trading,1,citations=451; influential=20; recognized finance/AI venue; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=1,
522,19,19,2011,Limited Investor Attention and Stock Market Misreactions to Accounting Information,"David Hirshleifer, Sonya S. Lim, S. Teoh",,2011-12-01,448,14,179.267,Deep Learning and Financial Time Series,deep-learning,stock-prediction; deep-learning; behavioral-finance,Positions Limited Investor Attention and Stock Market Misreactions to Accounting Information within Deep Learning and Financial Time Series.,high citation signal (448); influential citation signal (14),"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1093/RAPSTU/RAR002,https://www.semanticscholar.org/paper/84d3a4246cbd019e363d21a4ff02c8c50b52d361,,,10.1093/RAPSTU/RAR002,,,36449411,Business; Economics,,earnings announcements stock returns; market anomalies stock returns; stock returns,3,citations=448; influential=14; open PDF metadata; title trade matches=1; trade term matches=1; query hits=3,
544,20,20,2011,The Cost of Carbon: Capital Market Effects of the Proposed Emission Trading Scheme (ETS),"Larelle Chapple, Peter M. Clarkson, Peter M. Clarkson, Daniella Gold",,2011-02-14,434,15,179.474,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The Cost of Carbon: Capital Market Effects of the Proposed Emission Trading Scheme (ETS) within General Finance, Surveys, and Trading Systems.",high citation signal (434); influential citation signal (15),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1111/ABAC.12006,https://www.semanticscholar.org/paper/85d8d4b4a4b649589720daaf1fe4449ed1144b2b,,,10.1111/ABAC.12006,,,154182715,Business; Economics; Environmental Science,,securities market,1,citations=434; influential=15; open PDF metadata; title trade matches=2; trade term matches=2,
548,21,21,2011,Return and volatility transmission between world oil prices and stock markets of the GCC countries,"Mohamed Arouri, Amine Lahiani, D. K. Nguyen",,2011-07-01,430,30,190.53,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Return and volatility transmission between world oil prices and stock markets of the GCC countries within Risk, Volatility, and Forecast Evaluation.",high citation signal (430); influential citation signal (30); open-access PDF metadata,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1016/J.ECONMOD.2011.03.012,https://www.semanticscholar.org/paper/915ad1cf201486b651db4e4a468c7121ebdb3b95,http://ecomod.net/system/files/Paper_VolatilityTransmission.pdf?cookies=1,,10.1016/J.ECONMOD.2011.03.012,,,53071076,Business; Economics,,risk management portfolio stock,1,citations=430; influential=30; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,
585,22,22,2011,Forecasting stock markets using wavelet transforms and recurrent neural networks: An integrated system based on artificial bee colony algorithm,"Tsung-Jung Hsieh, Hsiao-Fen Hsiao, W. Yeh",Applied Soft Computing,2011-03-01,410,18,199.631,"General Finance, Surveys, and Trading Systems",deep-learning,stock-prediction,"Positions Forecasting stock markets using wavelet transforms and recurrent neural networks: An integrated system based on artificial bee colony algorithm within General Finance, Surveys, and Trading Systems.",high citation signal (410); influential citation signal (18); recognized finance/AI venue,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/j.asoc.2010.09.007,https://www.semanticscholar.org/paper/2ba88e9dafb5036899b36b11e795e64b74b2c13d,,,10.1016/j.asoc.2010.09.007,,,6125435,Computer Science,JournalArticle,algorithmic trading; neural networks stock market,2,citations=410; influential=18; recognized finance/AI venue; AI/ML method signal; open PDF metadata; title trade matches=3; trade term matches=3; query hits=2,
605,23,23,2011,"The Microstructure of the “Flash Crash”: Flow Toxicity, Liquidity Crashes, and the Probability of Informed Trading","D. Easley, Marcos M. López de Prado, Maureen O'Hara",Journal of Portfolio Management,2011-01-31,398,41,204.085,Market Microstructure and High-Frequency Trading,portfolio; microstructure,portfolio; high-frequency,"Positions The Microstructure of the “Flash Crash”: Flow Toxicity, Liquidity Crashes, and the Probability of Informed Trading within Market Microstructure and High-Frequency Trading.",high citation signal (398); influential citation signal (41); recognized finance/AI venue,"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.3905/jpm.2011.37.2.118,https://www.semanticscholar.org/paper/6bf500d5b533ce28c3a9ca8532e0701ddb482f9d,,,10.3905/jpm.2011.37.2.118,,,152419232,Business; Economics,,market microstructure trading,1,citations=398; influential=41; recognized finance/AI venue; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=2,
624,24,24,2011,Analysts' Forecasts as Earnings Expectations,P. O'Brien,,2011-08-16,392,19,179.364,Asset Pricing and Return Predictability,forecasting,stock-prediction,Abstract I examine three composite analyst forecast of earnings per share as proxies for expected earnings.,high citation signal (392); influential citation signal (19); open-access PDF metadata,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1016/0165-4101(88)90023-7,https://www.semanticscholar.org/paper/0926d397376aa9bd72b4481791e0bbcfd8e062e2,https://dspace.mit.edu/bitstream/1721.1/46837/1/analystsforecast87obri.pdf,,10.1016/0165-4101(88)90023-7,,,56047562,Business; Economics,,analyst forecasts stock returns; stock returns,2,citations=392; influential=19; open PDF metadata; trade term matches=3; query hits=2,"Abstract I examine three composite analyst forecast of earnings per share as proxies for expected earnings. The most current forecast weakly dominates the mean and median forecasts in accuracy. This is evidence that forecast dates are more relevant for determining accuracy than individual error. Consistent with previous research, I find analysts more accurate than time-series models. However prior knowledge of forecast errors from a quarterly autoregressive model predicts excess stock returns better than prior knowledge of analysts' errors. This is inconsistent with previous research, and is anomalous given analysts' greater accuracy."
630,25,25,2011,Forecasting stock indices with back propagation neural network,"Jian-Zhou Wang, Ju-Jie Wang, Zhe-George Zhang, Shu-Po Guo",Expert systems with applications,2011-10-01,390,10,185.882,Deep Learning and Financial Time Series,deep-learning,deep-learning,Positions Forecasting stock indices with back propagation neural network within Deep Learning and Financial Time Series.,high citation signal (390); influential citation signal (10); recognized finance/AI venue,"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1016/j.eswa.2011.04.222,https://www.semanticscholar.org/paper/90c32da697bb3b8d059806a788d876938caad994,,,10.1016/j.eswa.2011.04.222,,,34512242,Business; Computer Science; Mathematics,JournalArticle,neural networks stock market,1,citations=390; influential=10; recognized finance/AI venue; AI/ML method signal; open PDF metadata; title trade matches=2; trade term matches=2,
669,26,26,2011,Speed/Accuracy Trade-Off between the Habitual and the Goal-Directed Processes,"M. Keramati, A. Dezfouli, Payam Piray",PLoS Comput. Biol.,2011-05-01,371,27,183.867,Reinforcement Learning and Algorithmic Trading,forecasting; reinforcement-learning,stock-prediction; reinforcement-trading,"Instrumental responses are hypothesized to be of two kinds: habitual and goal-directed, mediated by the sensorimotor and the associative cortico-basal ganglia circuits, respectively.",high citation signal (371); influential citation signal (27); open-access PDF metadata,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1371/journal.pcbi.1002055,https://www.semanticscholar.org/paper/c268b5d0ba92192597b82c7166eaf40d0a2f40c5,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1002055&type=printable,,10.1371/journal.pcbi.1002055,,21637741,10350247,Computer Science; Medicine; Psychology,JournalArticle,reinforcement learning trading,1,citations=371; influential=27; AI/ML method signal; open PDF metadata; trade term matches=2,"Instrumental responses are hypothesized to be of two kinds: habitual and goal-directed, mediated by the sensorimotor and the associative cortico-basal ganglia circuits, respectively. The existence of the two heterogeneous associative learning mechanisms can be hypothesized to arise from the comparative advantages that they have at different stages of learning. In this paper, we assume that the goal-directed system is behaviourally flexible, but slow in choice selection. The habitual system, in contrast, is fast in responding, but inflexible in adapting its behavioural strategy to new conditions. Based on these assumptions and using the computational theory of reinforcement learning, we propose a normative model for arbitration between the two processes that makes an approximately optimal balance between search-time and accuracy in decision making. Behaviourally, the model can explain experimental evidence on behavioural sensitivity to outcome at the early stages of learning, but insensitivity at the later stages. It also explains that when two choices with equal incentive values are available concurrently, the behaviour remains outcome-sensitive, even after extensive training. Moreover, the model can explain choice reaction time variations during the course of learning, as well as the experimental observation that as the number of choices increases, the reaction time also increases. Neurobiologically, by assuming that phasic and tonic activities of midbrain dopamine neurons carry the reward prediction error and the average reward signals used by the model, respectively, the model predicts that whereas phasic dopamine indirectly affects behaviour through reinforcing stimulus-response associations, tonic dopamine can directly affect behaviour through manipulating the competition between the habitual and the goal-directed systems and thus, affect reaction time."
681,27,27,2011,Forecasting Abnormal Stock Returns and Trading Volume Using Investor Sentiment: Evidence from Online Search ?,"K. Joseph, M. B. Wintoki, Zelin Zhang",,2011-10-01,366,19,187.858,"Sentiment, News, and Alternative Data",sentiment/text,sentiment-altdata; behavioral-finance,"Positions Forecasting Abnormal Stock Returns and Trading Volume Using Investor Sentiment: Evidence from Online Search ? within Sentiment, News, and Alternative Data.",high citation signal (366); influential citation signal (19),Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1016/J.IJFORECAST.2010.11.001,https://www.semanticscholar.org/paper/2182ef2c599e2474a1bde08560e0aea18ec5322f,,,10.1016/J.IJFORECAST.2010.11.001,,,11638234,Business; Economics,,investor sentiment stock returns; stock returns,2,citations=366; influential=19; open PDF metadata; title trade matches=5; trade term matches=5; query hits=2,
